metric,group_dimension,group_value,unit,bin_lower_exclusive,bin_upper_inclusive,bin_label,bin_count,bin_share,cumulative_count,cumulative_share,total_count
turn_gap_seconds,all,all,seconds,223872.11385683378,251188.6431509582,"(223872.114,251188.643]",1,3.2616105180415987e-06,306573,0.999921721347567,306597
turn_gap_seconds,all,all,seconds,251188.6431509582,281838.2931264455,"(251188.643,281838.293]",3,9.784831554124797e-06,306576,0.9999315061791211,306597
turn_gap_seconds,all,all,seconds,281838.2931264455,316227.7660168379,"(281838.293,316227.766]",1,3.2616105180415987e-06,306577,0.9999347677896392,306597
turn_gap_seconds,all,all,seconds,316227.7660168379,354813.3892335753,"(316227.766,354813.389]",3,9.784831554124797e-06,306580,0.9999445526211933,306597
turn_gap_seconds,all,all,seconds,398107.1705534969,446683.5921509635,"(398107.171,446683.592]",3,9.784831554124797e-06,306583,0.9999543374527474,306597
turn_gap_seconds,all,all,seconds,446683.5921509635,501187.2336272725,"(446683.592,501187.234]",1,3.2616105180415987e-06,306584,0.9999575990632654,306597
turn_gap_seconds,all,all,seconds,501187.2336272725,562341.3251903491,"(501187.234,562341.325]",4,1.3046442072166395e-05,306588,0.9999706455053377,306597
turn_gap_seconds,all,all,seconds,562341.3251903491,630957.344480193,"(562341.325,630957.344]",3,9.784831554124797e-06,306591,0.9999804303368918,306597
turn_gap_seconds,all,all,seconds,630957.344480193,707945.7843841374,"(630957.344,707945.784]",1,3.2616105180415987e-06,306592,0.9999836919474098,306597
turn_gap_seconds,all,all,seconds,1122018.4543019629,1258925.411794166,"(1122018.45,1258925.41]",3,9.784831554124797e-06,306595,0.9999934767789639,306597
turn_gap_seconds,all,all,seconds,1258925.411794166,1412537.5446227554,"(1258925.41,1412537.54]",1,3.2616105180415987e-06,306596,0.999996738389482,306597
turn_gap_seconds,all,all,seconds,1412537.5446227554,1547499.494,"(1412537.54,1547499.49]",1,3.2616105180415987e-06,306597,1.0,306597
turn_gap_seconds,provider,claude,seconds,0,0,0,16183,0.09168319075406492,16183,0.09168319075406492,176510
turn_gap_seconds,provider,claude,seconds,0,0.001,"(0,0.001]",174,0.0009857798425018413,16357,0.09266897059656677,176510
turn_gap_seconds,provider,claude,seconds,0.001995262314968879,0.00223872113856834,"(0.00199526231,0.00223872114]",714,0.004045096595093762,17071,0.09671406719166054,176510
turn_gap_seconds,provider,claude,seconds,0.002818382931264455,0.0031622776601683794,"(0.00281838293,0.00316227766]",1017,0.005761713217381451,18088,0.10247578040904198,176510
turn_gap_seconds,provider,claude,seconds,0.003981071705534973,0.0044668359215096305,"(0.00398107171,0.00446683592]",1049,0.005943006061979492,19137,0.10841878647102147,176510
turn_gap_seconds,provider,claude,seconds,0.0044668359215096305,0.005011872336272725,"(0.00446683592,0.00501187234]",1598,0.00905331142711461,20735,0.11747209789813608,176510
turn_gap_seconds,provider,claude,seconds,0.005623413251903491,0.00630957344480193,"(0.00562341325,0.00630957344]",1055,0.005976998470341624,21790,0.1234490963684777,176510
turn_gap_seconds,provider,claude,seconds,0.00630957344480193,0.00707945784384138,"(0.00630957344,0.00707945784]",919,0.005206503880799955,22709,0.12865560024927766,176510
turn_gap_seconds,provider,claude,seconds,0.007943282347242814,0.008912509381337459,"(0.00794328235,0.00891250938]",952,0.005393462126791683,23661,0.13404906237606934,176510
turn_gap_seconds,provider,claude,seconds,0.008912509381337459,0.01,"(0.00891250938,0.01]",1719,0.009738824995750949,25380,0.1437878873718203,176510
