session_turn_index,metric,group_dimension,group_value,unit,count,mean,stddev_population,min,p10,p25,p50,p75,p90,p95,p99,max,sum
656,osl_tokens,session_turn_index,656,tokens,22,278.95454545454544,343.1247423940384,5.0,32.3,45.25,135.0,413.5,610.4000000000001,620.75,1348.5899999999992,1542.0,6137.0
656,context_length_tokens,session_turn_index,656,tokens,22,445561.6818181818,259531.9000072992,167663.0,187785.2,210493.0,382473.0,712812.5,843912.8000000002,889363.0499999999,926168.45,935399.0,9802357.0
657,isl_tokens,session_turn_index,657,tokens,22,732.0909090909091,2598.8168096111267,29.0,37.4,57.25,139.0,251.0,421.4000000000001,471.59999999999997,10073.28999999999,12625.0,16106.0
657,osl_tokens,session_turn_index,657,tokens,22,281.72727272727275,300.50082163224266,8.0,34.0,66.5,160.0,320.0,622.5,991.5999999999997,1101.85,1126.0,6198.0
657,context_length_tokens,session_turn_index,657,tokens,22,446572.7272727273,259085.1095677708,167738.0,194784.6,210622.0,383018.0,713328.5,844503.5000000001,889640.6,926525.62,935782.0,9824600.0
658,isl_tokens,session_turn_index,658,tokens,22,419.3636363636364,693.0619508879383,29.0,31.800000000000004,63.0,203.0,279.5,1017.8000000000002,1054.55,2779.779999999998,3238.0,9226.0
658,osl_tokens,session_turn_index,658,tokens,22,424.59090909090907,530.7939729645931,6.0,32.0,61.25,201.5,584.0,1215.0000000000011,1568.1,1911.8499999999997,1999.0,9341.0
658,context_length_tokens,session_turn_index,658,tokens,22,447273.8181818182,259548.273298338,167828.0,195892.9,210910.0,383492.5,713962.0,847821.1000000001,890155.75,927593.2,937039.0,9840024.0
659,isl_tokens,session_turn_index,659,tokens,22,490.8636363636364,1412.7040896951216,20.0,29.900000000000002,56.25,82.0,251.0,358.1,1347.9999999999993,5692.069999999995,6833.0,10799.0
659,osl_tokens,session_turn_index,659,tokens,22,386.72727272727275,485.4557541694179,32.0,36.2,62.5,165.0,565.5,763.2,1453.8499999999995,1851.0299999999997,1947.0,8508.0
659,context_length_tokens,session_turn_index,659,tokens,22,448189.2727272727,259569.33025269897,167943.0,197653.9,211860.5,384147.5,714477.5,849868.4000000001,891058.75,927956.62,937276.0,9860164.0
660,isl_tokens,session_turn_index,660,tokens,22,261.22727272727275,525.5875441150841,29.0,29.0,37.0,64.0,242.5,379.0,757.1499999999996,2164.2399999999984,2533.0,5747.0
660,osl_tokens,session_turn_index,660,tokens,22,432.1363636363636,634.1538596969942,8.0,32.0,46.0,137.0,456.75,993.6000000000008,1842.4999999999995,2438.7899999999995,2586.0,9507.0
660,context_length_tokens,session_turn_index,660,tokens,22,448837.2272727273,260025.26625991415,168183.0,197807.3,212036.25,384709.5,716628.0,850673.0000000001,893068.65,928690.94,937655.0,9874419.0
661,isl_tokens,session_turn_index,661,tokens,22,209.27272727272728,325.41458617056793,29.0,29.0,42.0,66.0,202.5,370.7000000000003,1154.4499999999994,1197.37,1198.0,4604.0
661,osl_tokens,session_turn_index,661,tokens,22,369.3181818181818,561.9519864934788,8.0,32.0,54.0,119.5,555.0,867.9000000000003,1189.7499999999998,2206.929999999999,2473.0,8125.0
661,context_length_tokens,session_turn_index,661,tokens,22,449478.63636363635,260584.61295352897,168573.0,197895.6,212111.25,385284.5,718078.5,851355.2000000002,895075.2,929800.0299999999,938506.0,9888530.0
662,isl_tokens,session_turn_index,662,tokens,22,296.45454545454544,459.33843012361785,29.0,29.3,54.0,119.5,242.5,907.8000000000013,1443.1499999999996,1681.2999999999997,1738.0,6522.0
662,osl_tokens,session_turn_index,662,tokens,22,331.8181818181818,427.39928493193645,1.0,30.2,37.25,142.0,444.0,979.2000000000008,1159.6,1537.5099999999995,1636.0,7300.0
662,context_length_tokens,session_turn_index,662,tokens,22,450144.4090909091,261205.59919337297,168656.0,197994.5,212238.0,385607.0,718866.75,853215.4000000001,896663.5499999999,930960.23,939557.0,9903177.0
663,isl_tokens,session_turn_index,663,tokens,22,184.04545454545453,147.6043474577553,20.0,57.1,67.75,135.5,289.25,364.2000000000001,379.45,572.7599999999998,624.0,4049.0
663,osl_tokens,session_turn_index,663,tokens,22,641.9545454545455,1073.4488799816618,9.0,33.4,70.25,321.0,659.0,1417.2000000000016,1938.5999999999997,4393.619999999997,5040.0,14123.0
663,context_length_tokens,session_turn_index,663,tokens,22,450660.2727272727,261473.88757652297,168746.0,198090.1,212622.75,386263.0,719319.75,854446.0000000001,898002.7,931520.5,939910.0,9914526.0
664,isl_tokens,session_turn_index,664,tokens,22,313.72727272727275,797.0095346651177,29.0,29.0,56.25,81.0,204.0,251.0,865.6499999999995,3246.6699999999973,3871.0,6902.0
664,osl_tokens,session_turn_index,664,tokens,22,348.72727272727275,471.2237628884432,8.0,32.0,44.0,113.5,567.25,1193.1000000000013,1276.6,1598.7399999999998,1684.0,7672.0
664,context_length_tokens,session_turn_index,664,tokens,22,451615.95454545453,261857.18134969496,168821.0,198242.3,214868.25,386679.5,720437.75,856052.4000000001,898389.2999999999,932202.11,940688.0,9935551.0
665,isl_tokens,session_turn_index,665,tokens,22,625.6363636363636,1735.7988872157696,29.0,29.0,57.25,68.0,251.0,645.7000000000007,2691.0999999999985,7014.809999999996,8136.0,13764.0
665,osl_tokens,session_turn_index,665,tokens,22,206.95454545454547,221.35707009115123,6.0,10.400000000000002,32.0,102.0,397.25,581.9000000000001,616.35,621.95,623.0,4553.0
665,context_length_tokens,session_turn_index,665,tokens,22,452590.3181818182,262109.68068442203,168911.0,198331.3,217007.5,387218.0,720902.5,856879.6000000001,902683.7999999999,933319.2899999999,940911.0,9956987.0
666,isl_tokens,session_turn_index,666,tokens,22,405.8636363636364,871.4302400210474,29.0,31.200000000000003,57.0,127.0,251.0,851.5000000000003,927.8,3525.3599999999974,4215.0,8929.0
666,osl_tokens,session_turn_index,666,tokens,22,229.0,271.9266278044335,8.0,32.0,61.75,131.0,328.5,599.7000000000005,621.0,1057.0799999999995,1173.0,5038.0
666,context_length_tokens,session_turn_index,666,tokens,22,453203.13636363635,262241.0355464633,169017.0,198453.6,218162.75,387715.5,721184.5,857605.2000000002,903836.2,934538.9,942143.0,9970469.0
667,isl_tokens,session_turn_index,667,tokens,22,376.3181818181818,790.5704146870868,15.0,23.900000000000002,42.0,193.5,242.5,627.7000000000006,1168.0499999999997,3252.949999999998,3800.0,8279.0
667,osl_tokens,session_turn_index,667,tokens,22,271.95454545454544,290.1751003152669,1.0,47.6,75.0,130.0,402.75,622.5,647.6999999999999,1091.3999999999996,1209.0,5983.0
667,context_length_tokens,session_turn_index,667,tokens,22,453808.45454545453,262305.89398478455,169257.0,198545.8,219324.0,388436.0,721668.5,858806.6000000001,904449.45,934799.58,942318.0,9983786.0
668,isl_tokens,session_turn_index,668,tokens,22,644.1363636363636,2004.45479541433,29.0,29.0,41.25,116.5,242.0,334.30000000000007,1901.699999999999,8037.769999999993,9647.0,14171.0
668,osl_tokens,session_turn_index,668,tokens,22,421.77272727272725,861.0177873686985,8.0,32.0,34.75,113.5,294.0,1054.800000000001,1201.8,3461.6599999999976,4061.0,9279.0
668,context_length_tokens,session_turn_index,668,tokens,22,454724.54545454547,262199.15993775823,169619.0,198628.7,220099.25,388852.5,722042.5,859301.8000000002,906439.7999999999,935547.96,942714.0,10003940.0
669,isl_tokens,session_turn_index,669,tokens,21,174.95238095238096,156.02700504673822,20.0,33.0,58.0,75.0,251.0,428.0,428.0,540.8000000000001,569.0,3674.0
669,osl_tokens,session_turn_index,669,tokens,21,273.3809523809524,288.0425689754036,3.0,32.0,54.0,127.0,408.0,623.0,871.0,999.8000000000002,1032.0,5741.0
669,context_length_tokens,session_turn_index,669,tokens,21,465434.85714285716,264657.9961283881,169719.0,197991.0,215570.0,404996.0,764967.0,867362.0,910121.0,936380.2000000001,942945.0,9774132.0
670,isl_tokens,session_turn_index,670,tokens,21,192.0,216.0509199239846,6.0,23.0,29.0,77.0,251.0,380.0,700.0,768.8000000000001,786.0,4032.0
670,osl_tokens,session_turn_index,670,tokens,21,306.42857142857144,367.66503536683024,6.0,32.0,32.0,139.0,426.0,778.0,1167.0,1248.6000000000001,1269.0,6435.0
670,context_length_tokens,session_turn_index,670,tokens,21,465900.2380952381,264797.04604018905,169802.0,198256.0,215651.0,405366.0,765141.0,868149.0,910397.0,936803.4,943405.0,9783905.0
671,isl_tokens,session_turn_index,671,tokens,21,181.85714285714286,230.01020385528773,24.0,37.0,57.0,66.0,210.0,380.0,723.0,889.4000000000001,931.0,3819.0
671,osl_tokens,session_turn_index,671,tokens,21,264.9047619047619,394.34730942852235,1.0,13.0,44.0,120.0,328.0,623.0,662.0,1554.000000000001,1777.0,5563.0
671,context_length_tokens,session_turn_index,671,tokens,21,466388.5238095238,265110.7705528136,169893.0,198483.0,215740.0,406053.0,766123.0,868716.0,911634.0,937319.6,943741.0,9794159.0
672,isl_tokens,session_turn_index,672,tokens,21,141.9047619047619,111.11165759502798,20.0,29.0,62.0,94.0,216.0,251.0,371.0,421.40000000000003,434.0,2980.0
672,osl_tokens,session_turn_index,672,tokens,21,289.0952380952381,521.0624589891316,6.0,32.0,81.0,139.0,278.0,408.0,621.0,2149.0000000000014,2531.0,6071.0
672,context_length_tokens,session_turn_index,672,tokens,21,466795.3333333333,265305.381513515,169968.0,198689.0,215821.0,406423.0,766352.0,870576.0,912259.0,937585.4,943917.0,9802702.0
673,isl_tokens,session_turn_index,673,tokens,21,308.7142857142857,515.7554923519054,29.0,29.0,57.0,98.0,251.0,776.0,1324.0,2016.0000000000005,2189.0,6483.0
673,osl_tokens,session_turn_index,673,tokens,21,503.0,1010.5933193638563,32.0,32.0,90.0,120.0,536.0,623.0,1193.0,4106.600000000002,4835.0,10563.0
673,context_length_tokens,session_turn_index,673,tokens,21,467393.14285714284,265715.9890201935,170058.0,198997.0,215911.0,406835.0,766841.0,873215.0,912504.0,937956.0,944319.0,9815256.0
674,isl_tokens,session_turn_index,674,tokens,21,207.71428571428572,368.2928626148777,26.0,29.0,37.0,62.0,155.0,346.0,847.0,1487.0000000000005,1647.0,4362.0
674,osl_tokens,session_turn_index,674,tokens,21,145.33333333333334,140.349676686595,8.0,32.0,54.0,100.0,156.0,278.0,418.0,580.4000000000001,621.0,3052.0
674,context_length_tokens,session_turn_index,674,tokens,21,468103.85714285716,266280.09676140896,170169.0,199088.0,216047.0,407520.0,767171.0,874963.0,913206.0,938366.8,944657.0,9830181.0
675,isl_tokens,session_turn_index,675,tokens,21,330.6190476190476,416.0824639179658,20.0,24.0,57.0,207.0,372.0,809.0,1287.0,1515.8000000000002,1573.0,6943.0
675,osl_tokens,session_turn_index,675,tokens,21,460.23809523809524,451.5405276080569,32.0,53.0,129.0,344.0,621.0,1088.0,1335.0,1668.6000000000004,1752.0,9665.0
675,context_length_tokens,session_turn_index,675,tokens,21,468579.8095238095,266616.8702404648,170408.0,199353.0,216136.0,408019.0,767320.0,876668.0,914122.0,939322.0,945622.0,9840176.0
676,isl_tokens,session_turn_index,676,tokens,21,501.0952380952381,1167.3833134208808,29.0,29.0,58.0,70.0,240.0,601.0,3425.0,4391.400000000001,4633.0,10523.0
676,osl_tokens,session_turn_index,676,tokens,21,594.9047619047619,1317.4936126984198,4.0,32.0,54.0,139.0,428.0,1230.0,1244.0,5253.600000000004,6256.0,12493.0
676,context_length_tokens,session_turn_index,676,tokens,21,469541.14285714284,267376.7577298416,170810.0,199630.0,216217.0,408706.0,771608.0,878660.0,914573.0,939725.8,946014.0,9860364.0
677,isl_tokens,session_turn_index,677,tokens,21,211.95238095238096,262.1563466967349,24.0,29.0,58.0,154.0,251.0,355.0,380.0,1105.6000000000006,1287.0,4451.0
677,osl_tokens,session_turn_index,677,tokens,21,306.57142857142856,287.75246826603814,8.0,32.0,101.0,156.0,618.0,742.0,773.0,927.4000000000001,966.0,6438.0
677,context_length_tokens,session_turn_index,677,tokens,21,470348.0,268053.2399882353,170893.0,200082.0,216307.0,409076.0,773207.0,880050.0,915241.0,940126.6,946348.0,9877308.0
678,isl_tokens,session_turn_index,678,tokens,21,151.0952380952381,125.77830260381037,20.0,37.0,57.0,94.0,241.0,331.0,372.0,432.00000000000006,447.0,3173.0
678,osl_tokens,session_turn_index,678,tokens,21,223.38095238095238,223.531712076508,6.0,32.0,52.0,128.0,296.0,621.0,642.0,688.4000000000001,700.0,4691.0
678,context_length_tokens,session_turn_index,678,tokens,21,470805.6666666667,268230.1290349892,170982.0,200283.0,216437.0,409763.0,773456.0,881064.0,916295.0,940478.2000000001,946524.0,9886919.0
679,isl_tokens,session_turn_index,679,tokens,21,226.28571428571428,340.66114190708953,23.0,29.0,29.0,98.0,251.0,331.0,1195.0,1259.0,1275.0,4752.0
679,osl_tokens,session_turn_index,679,tokens,21,706.5714285714286,1224.9957656458819,2.0,32.0,32.0,245.0,623.0,1493.0,1636.0,4908.000000000003,5726.0,14838.0
679,context_length_tokens,session_turn_index,679,tokens,21,471255.3333333333,268450.90305453184,171057.0,200574.0,216526.0,410133.0,773505.0,881878.0,916619.0,940960.6,947046.0,9896362.0
680,isl_tokens,session_turn_index,680,tokens,21,114.42857142857143,71.17555186771276,29.0,57.0,58.0,75.0,143.0,229.0,251.0,260.6,263.0,2403.0
680,osl_tokens,session_turn_index,680,tokens,21,279.57142857142856,385.18487477457114,8.0,41.0,81.0,135.0,426.0,546.0,621.0,1550.6000000000008,1783.0,5871.0
680,context_length_tokens,session_turn_index,680,tokens,21,472076.3333333333,269181.23719095055,171146.0,200663.0,216607.0,410820.0,775141.0,882947.0,918381.0,941569.0,947366.0,9913603.0
681,isl_tokens,session_turn_index,681,tokens,21,370.23809523809524,681.7016457269617,29.0,37.0,66.0,177.0,251.0,610.0,994.0,2783.6000000000013,3231.0,7775.0
681,osl_tokens,session_turn_index,681,tokens,21,286.3333333333333,237.59977018854795,8.0,44.0,101.0,137.0,481.0,621.0,623.0,739.8000000000001,769.0,6013.0
681,context_length_tokens,session_turn_index,681,tokens,21,472726.14285714284,269612.4967208071,171256.0,200926.0,216696.0,411190.0,777918.0,883516.0,919083.0,941892.6,947595.0,9927249.0
682,isl_tokens,session_turn_index,682,tokens,21,276.7142857142857,339.23262742578885,24.0,37.0,62.0,173.0,251.0,898.0,969.0,1223.4000000000003,1287.0,5811.0
682,osl_tokens,session_turn_index,682,tokens,21,339.85714285714283,359.3395112616222,1.0,32.0,88.0,159.0,408.0,876.0,1154.0,1224.4,1242.0,7137.0
682,context_length_tokens,session_turn_index,682,tokens,21,473289.1904761905,269838.2354058003,171346.0,201355.0,216826.0,412006.0,779312.0,884906.0,919382.0,942334.8,948073.0,9939073.0
683,isl_tokens,session_turn_index,683,tokens,21,267.57142857142856,487.7826966833423,20.0,29.0,58.0,171.0,251.0,312.0,364.0,1993.6000000000015,2401.0,5619.0
683,osl_tokens,session_turn_index,683,tokens,21,376.5238095238095,428.8088284280869,32.0,32.0,52.0,296.0,618.0,681.0,708.0,1722.400000000001,1976.0,7907.0
683,context_length_tokens,session_turn_index,683,tokens,21,473896.61904761905,270135.0999672776,171600.0,202047.0,216916.0,412376.0,779790.0,885889.0,919905.0,942580.2000000001,948249.0,9951829.0
684,isl_tokens,session_turn_index,684,tokens,21,199.47619047619048,230.31399251324765,26.0,29.0,44.0,66.0,208.0,520.0,679.0,829.4000000000001,867.0,4189.0
684,osl_tokens,session_turn_index,684,tokens,21,203.52380952380952,212.228676992221,1.0,23.0,44.0,128.0,312.0,444.0,621.0,769.8000000000002,807.0,4274.0
684,context_length_tokens,session_turn_index,684,tokens,21,474472.61904761905,270491.6624968893,172003.0,202287.0,216997.0,413063.0,780903.0,886792.0,920630.0,943725.2000000001,949499.0,9963925.0
685,isl_tokens,session_turn_index,685,tokens,21,237.76190476190476,251.67361796049315,24.0,29.0,91.0,173.0,331.0,380.0,498.0,1055.6000000000004,1195.0,4993.0
685,osl_tokens,session_turn_index,685,tokens,21,599.2857142857143,994.8641038021292,6.0,32.0,121.0,202.0,621.0,1309.0,1499.0,4028.600000000002,4661.0,12585.0
685,context_length_tokens,session_turn_index,685,tokens,21,474913.90476190473,270645.016776572,172086.0,202628.0,217086.0,413433.0,781099.0,887686.0,921064.0,944088.8,949845.0,9973192.0
686,isl_tokens,session_turn_index,686,tokens,21,161.0952380952381,232.42979580364536,20.0,29.0,58.0,83.0,178.0,302.0,331.0,963.8000000000005,1122.0,3383.0
686,osl_tokens,session_turn_index,686,tokens,21,546.5714285714286,930.6682991233758,2.0,32.0,46.0,139.0,456.0,1522.0,2958.0,3368.4000000000005,3471.0,11478.0
686,context_length_tokens,session_turn_index,686,tokens,21,475674.28571428574,271200.59661248163,172176.0,202718.0,217221.0,414120.0,782818.0,889363.0,921585.0,944333.8,950021.0,9989160.0
687,isl_tokens,session_turn_index,687,tokens,21,281.42857142857144,594.0602479810381,29.0,37.0,58.0,123.0,251.0,331.0,370.0,2392.400000000002,2898.0,5910.0
687,osl_tokens,session_turn_index,687,tokens,21,277.0,442.57471793176455,8.0,14.0,52.0,107.0,408.0,618.0,623.0,1743.800000000001,2024.0,5817.0
687,context_length_tokens,session_turn_index,687,tokens,21,476502.28571428574,272029.67452855,172251.0,202801.0,217311.0,414490.0,785985.0,892950.0,923360.0,947372.0,953375.0,10006548.0
688,isl_tokens,session_turn_index,688,tokens,21,187.66666666666666,234.4373879928048,20.0,29.0,57.0,114.0,217.0,286.0,406.0,982.0000000000005,1126.0,3941.0
688,osl_tokens,session_turn_index,688,tokens,21,285.7142857142857,316.3673486940899,9.0,32.0,76.0,139.0,423.0,621.0,946.0,1150.8000000000002,1202.0,6000.0
688,context_length_tokens,session_turn_index,688,tokens,21,476966.95238095237,272308.0113805786,172341.0,202890.0,217392.0,414903.0,786215.0,895054.0,923680.0,947578.4,953553.0,10016306.0
689,isl_tokens,session_turn_index,689,tokens,21,411.2857142857143,709.5002361056786,29.0,29.0,57.0,66.0,251.0,1272.0,1719.0,2662.2000000000007,2898.0,8637.0
689,osl_tokens,session_turn_index,689,tokens,21,280.1904761904762,537.4447142373604,8.0,32.0,47.0,119.0,228.0,618.0,623.0,2174.2000000000016,2562.0,5884.0
689,context_length_tokens,session_turn_index,689,tokens,21,477663.95238095237,272852.56601068785,172456.0,202973.0,217483.0,415588.0,786550.0,896855.0,923984.0,950196.8,956750.0,10030943.0
690,isl_tokens,session_turn_index,690,tokens,21,216.52380952380952,291.64290282199545,17.0,23.0,33.0,66.0,251.0,380.0,696.0,1168.8000000000004,1287.0,4547.0
690,osl_tokens,session_turn_index,690,tokens,21,297.85714285714283,288.30114640841816,8.0,32.0,53.0,177.0,408.0,621.0,853.0,1005.0000000000001,1043.0,6255.0
690,context_length_tokens,session_turn_index,690,tokens,21,478160.6666666667,273189.52338211297,172695.0,203064.0,217612.0,416087.0,786769.0,898389.0,926608.0,950864.0,956928.0,10041374.0
691,isl_tokens,session_turn_index,691,tokens,21,261.23809523809524,610.1880197948283,19.0,29.0,29.0,69.0,211.0,380.0,403.0,2434.2000000000016,2942.0,5486.0
